lon,lat,elev_m,vdatum,Description,HWM_ID,date,elev_msl_m
-74.3979,39.39075,2.31648,NAVD88,Good seed line on white vinyl fence,HWM-NJ-ATL-105,10/29/2012,2.246327829
-74.4068,39.37773,2.37744,NAVD88,Good silt line on exterior of concrete foundation wall,HWM-NJ-ATL-106,10/29/2012,2.2936672215
-74.3552,39.41507,2.4384,NAVD88,Good sand and silt line on west side of vinyl fence,HWM-NJ-ATL-107,10/29/2012,2.3642578494
-74.3728,39.40536,2.37744,NAVD88,Good seed line on exterior of house,HWM-NJ-ATL-108,10/29/2012,2.3154356126
-73.9253,40.55532,3.87096,NAVD88,Excellent wash line on side of house,HWM-NY-QUE-729,10/30/2012,3.8009528769
-73.8598,40.57632,3.41376,NAVD88,Excellent wash line in front of building,HWM-NY-QUE-730,10/30/2012,3.3437970961
-75.3762,39.83289,2.16408,NAVD88,Poor debris line on bank near pier,HWM-PA-DEL-003,10/30/2012,2.2134894305
-75.3016,39.86007,2.19456,NAVD88,Good seed line in porch near boat storage area,HWM-PA-DEL-005,10/30/2012,2.2428267685
-75.229,39.86569,2.19456,NAVD88,Fair wash line along ramp and parking area,HWM-PA-DEL-006,10/30/2012,2.2426545967
-75.2083,39.93389,2.31648,NAVD88,Fair wash line in parking lot,HWM-PA-PHI-014,10/30/2012,2.3876487654
-75.164,39.8883,2.34696,NAVD88,Good seed line on metal box,HWM-PA-PHI-016,10/30/2012,2.4210718342
-73.7489,40.62586,3.16992,NAVD88,Excellent seed line on front of house,HWM-NY-NAS-910,10/30/2012,3.0990657459
-73.6056,40.89678,2.34696,NAVD88,Good seed line on inside corner of back of house,HWM-NY-NAS-964,10/30/2012,2.2691758343
-73.9425,40.7776,3.16992,NAVD88,Poor debris line in ornamental grass,HWM-NY-NEW-001,10/30/2012,3.1129025097
-73.9542,40.828,2.8956,NAVD88,Fair debris line on lawn,HWM-NY-NEW-002,10/30/2012,2.8766849298
-74.0117,40.7407,3.74904,NAVD88,Fair wash line on interior wall of fire house,HWM-NY-NEW-003,10/30/2012,3.6955730094
-74.0005,40.76312,3.16992,NAVD88,Excellent seed line on building,HWM-NY-NEW-004,10/30/2012,3.1259693417
-73.9733,40.74013,3.29184,NAVD88,Good debris line on fence,HWM-NY-NEW-005,10/30/2012,3.210117204
-74.0469,40.69035,3.44424,NAVD88,Excellent seed line inside of maintenance room,HWM-NY-NEW-008,10/30/2012,3.3798542655
-74.0439,40.68971,3.47472,NAVD88,Fair debris line near base of Statue of Liberty,HWM-NY-NEW-009,10/30/2012,3.4097042742
-74.0387,40.69938,3.38328,NAVD88,Poor debris line on grass hill,HWM-NY-NEW-011,10/30/2012,3.3183903082
-74.0125,40.69086,3.3528,NAVD88,Excellent seed line on glass door inside brick building,HWM-NY-NEW-012,10/30/2012,3.2798736054
-74.0249,40.68527,3.41376,NAVD88,Excellent seed line inside shed,HWM-NY-NEW-013,10/30/2012,3.3455804522
-73.8407,40.74922,2.37744,NAVD88,Fair debris line on lawn,HWM-NY-QUE-006,10/30/2012,2.3172080126
-73.7964,40.59296,3.26136,NAVD88,Good debris line on fence,HWM-NY-QUE-007,10/30/2012,3.1931292891
-73.7459,40.63739,3.23088,NAVD88,Good seed line on inside side of concrete wall,HWM-NY-QUE-910,10/30/2012,3.1604559052
-74.1663,40.59244,3.74904,NAVD88,Excellent seed line on wall of garage,HWM-NY-RIC-001,10/30/2012,3.7044937199
-73.1504,40.7476,1.85928,NAVD88,"Excellent seed line inside USGS gage house - 01306499 - Connetquot Brook near Central Islip, NY",HWM-NY-SUF-004,10/30/2012,1.8601842166
-73.3453,40.63417,1.58496,NAVD88,Excellent seed line on door inside maintenance garage,HWM-NY-SUF-965,10/29/2012,1.5552878244
-74.0586,40.0692,1.85928,NAVD88,Good seed line on siding of house at the south corner of Shore Blvd and Rue Lafayette,HWM-NJ-OCE-349,10/30/2012,1.8493941077
-74.0667,40.08271,1.95072,NAVD88,"Poor debris line in yard behind apartments, between grass and water",HWM-NJ-OCE-352,10/30/2012,1.9302107514
-74.256,39.54263,2.40792,NAVD88,Excellent water line on garage door jam,HWM-NJ-OCE-377,10/29/2012,2.345943217
-74.3538,40.47666,4.05384,NAVD88,Excellent seed line on cinder block pump house,HWM-NJ-MID-402,10/29/2012,4.0528929593
-74.2773,40.48527,4.05384,NAVD88,Excellent seed and mud line on inside of house on Augusta St,HWM-NJ-MID-405,10/29/2012,4.032333683
-74.0248,40.75994,3.13944,NAVD88,Excellent debris line at southwest corner of parking garage,HWM-NJ-HUD-420,10/30/2012,3.0910454951
-73.9785,40.81614,2.8956,NAVD88,Excellent seed and mud line on inside wall on northeast corner of building,HWM-NJ-BER-423,10/30/2012,2.8757006056
-74.2104,40.63929,3.62712,NAVD88,Fair seed line on streamward face of right bank retaining wall,HWM-NJ-UNI-208,10/30/2012,3.5934797457
-74.2094,40.44542,4.4196,NAVD88,Excellent seed line on exterior of northwest corner of house,HWM-NJ-MON-219,10/30/2012,4.3881664251
-74.4443,39.36195,2.19456,NAVD88,Fair debris line on grass slope,HWM-NJ-ATL-301,10/30/2012,2.1258170244
-74.4921,39.3375,2.10312,NAVD88,Good mud line on inside door of house,HWM-NJ-ATL-303,10/30/2012,2.0214751967
-73.9894,40.704,3.32232,NAVD88,Good seed line on back of guard booth,HWM-NY-KIN-605,10/30/2012,3.2187842435
-73.5636,40.8875,3.10896,NAVD88,"Excellent seed line inside USGS gage house - 01303000 - Mill Neeck Creek at Mill Neck, NY",HWM-NY-NAS-700,10/30/2012,3.0327355984
-72.7719,40.96522,2.77368,NAVD88,Excellent mud line on garage door of house,HWM-NY-SUF-005,10/29/2012,2.7046989039
-72.5329,40.98249,2.04216,NAVD88,Good wash line on lawn,HWM-NY-SUF-006,10/29/2012,1.9156298445
-74.0399,40.69912,3.38328,NAVD88,Good seed line inside door of Immigration Museum,HWM-NY-NEW-010,10/30/2012,3.3183903082
